Pass/Fail,Sensor_23,Sensor_40,Sensor_59,Sensor_81,Sensor_116,Sensor_247,Sensor_294,Sensor_471,Sensor_510,Sensor_562
-1,-5056.6667,63.93999999999998,-2.5682,-0.0093,0.9912,0.053373591549295774,225.9366,6.5294,62.5938,264.272
-1,-3787.25,78.42,-1.2991,-0.0376,0.9909,0.053373591549295774,491.7327,6.3524,21.3058,264.272
-1,-3470.5,79.86,-2.7282,-0.0056,0.9867000000000001,0.0175,479.4798,6.7947,31.8756,264.272
-1,-3854.0,80.33,-5.4691,0.017100000000000004,0.991,0.053373591549295774,299.2357,15.3023,28.1843,257.1109999999999
-1,-1363.875,80.2,-2.1,0.0144,0.9917,0.053373591549295774,167.9134,5.7671,26.7841,264.272
-1,-3928.75,80.26,-1.9827,-0.0171,0.9867000000000001,0.053373591549295774,832.4642,6.3235,29.927,264.272
-1,-4425.5,63.93999999999998,-1.0545,-0.056650000000000006,0.9908,0.053373591549295774,224.7093,5.9428,23.0415,264.272
-1,-3003.75,63.93999999999998,-3.2055,0.0116,0.9907,0.053373591549295774,173.7402,8.1347,38.5633,267.758
-1,-3506.25,67.9049092676604,1.4609,-0.0167,0.9905,0.053373591549295774,154.5952,16.4444,47.7752,257.1109999999999
-1,-3969.75,63.93999999999998,-3.1227,-0.0186,0.9908,0.053373591549295774,410.8174,10.4391,27.464,264.272
-1,-4559.6667,63.93999999999998,-3.7509,-0.0203,0.9906,0.053373591549295774,356.0799,13.1258,39.708,264.272
-1,-2320.75,81.74,-3.2945,-0.022,0.9907,0.053373591549295774,203.3994,11.2053,38.6617,264.272
-1,-3414.0,78.42,-1.56,-0.0227,0.9912,0.053373591549295774,303.5276,12.2488,32.9614,269.8910000000001
-1,-4847.5,63.93999999999998,-1.0409,-0.0206,0.9916,0.022,399.8553,11.3861,26.5836,262.72968315301387
-1,-3579.0,63.93999999999998,-1.24,-0.0103,0.9908,0.0186,322.1909,6.7892,55.9819,264.272
-1,-3969.0,63.93999999999998,-4.4882,-0.0382,0.9911,0.0212,321.0446,5.9977,29.6041,268.388
-1,-3689.0,75.34,1.4409,-0.0211,0.9912,0.053373591549295774,497.3807,14.5185,48.1328,257.1109999999999
-1,-2935.0,80.67,-0.0509,-0.0142,0.991,0.053373591549295774,783.5175,12.9183,45.7447,257.408
-1,-3675.75,80.67,1.7318,-0.0093,0.99,0.053373591549295774,194.8025,5.7601,38.6768,264.272
-1,-3674.25,67.9049092676604,-0.2436,-0.0254,0.9915,0.053373591549295774,252.7837,11.5169,45.4721,257.1109999999999
-1,-3462.25,81.74,0.38,-0.0249,0.9867000000000001,0.053373591549295774,114.1676,6.1705,37.149,264.272
-1,-5734.5,78.93,-2.1409,-0.0285,0.9908,0.053373591549295774,351.1157,15.7162,62.0278,257.1109999999999
-1,-3415.0,80.67,-2.0655,-0.0239,0.9909,0.053373591549295774,223.6552,9.2131,29.6,264.272
-1,-3994.25,80.27,-4.3955,-0.027,0.9909,0.053373591549295774,311.8338,16.454,42.7316,269.8910000000001
-1,-6375.125,78.42,-1.9291,-0.0206,0.991,0.053373591549295774,155.7784,9.1036,55.76350843450479,257.1109999999999
-1,-2067.5,80.31,-4.6591,0.0165,0.9916,0.0198,300.9369,14.9196,30.7988,264.272
-1,-2147.75,77.33,-0.5327,-0.018,0.9908,0.0216,224.0541,17.496899999999997,41.9175,268.062
-1,-2788.25,78.86,-1.0827,-0.0309,0.991,0.053373591549295774,359.2668,7.8359,39.9247,264.272
-1,-4294.5,78.49,-0.3727,-0.0217,0.9908,0.0213,331.2918,7.782,22.9531,269.54400000000004
-1,-3808.6667,63.93999999999998,-1.0473,-0.0206,0.991,0.053373591549295774,208.4754,8.7669,34.2531,257.1109999999999
-1,-5551.3333,80.27,0.9736,-0.0343,0.9911,0.053373591549295774,465.538,16.2423,30.2976,257.1109999999999
-1,-4311.0,80.69,-3.9509,-0.0169,0.9909,0.021,208.3187,10.3231,19.0476,264.272
-1,-4599.75,80.33,2.8109,-0.0241,0.9911,0.053373591549295774,461.7289,6.6721,58.9023,264.272
-1,-4427.25,63.93999999999998,-3.6145,-0.0352,0.9909,0.053373591549295774,171.3639,7.8327,39.6694,264.272
-1,-5096.5,63.93999999999998,-5.76,-0.0488,0.9914,0.0207,224.1672,11.9941,71.6787,257.1109999999999
-1,-3416.5,80.43,-1.6109,-0.0411,0.9905,0.0485,358.9999,17.496899999999997,62.4319,264.272
-1,-4002.25,79.61,2.32,-0.0213,0.9903,0.053373591549295774,176.0537,6.5382,49.7132,269.8910000000001
-1,-3177.75,80.43,-1.2491,-0.0253,0.9913,0.053373591549295774,165.024,9.0124,18.8889,262.72968315301387
-1,-1951.75,80.67,0.1873,-0.0289999999999999,0.9911,0.053373591549295774,99.5804,3.9538,27.8134,268.152
-1,-4505.0,79.9,4.8791,-0.0098,0.9908,0.053373591549295774,430.387,8.8284,37.9101,264.272
-1,-4552.5,80.43,-2.0209,-0.0205,0.989,0.0159,550.3317,6.6613,27.8607,269.8910000000001
-1,-3316.0,80.27,-0.7391,-0.0213,0.9909,0.053373591549295774,155.7412,5.364,48.2986,257.1109999999999
-1,-1363.875,79.04,-2.8727,-0.0078,0.9867000000000001,0.053373591549295774,415.4251,6.1204,44.0889,264.272
-1,-3856.5,79.9,2.6036,-0.0241,0.9907,0.053373591549295774,230.5174,6.4397,30.9392,264.272
-1,-3488.25,77.83,-5.9418,-0.0244,0.9914,0.053373591549295774,377.2872,9.2104,19.6118,262.72968315301387
-1,-3587.5,77.44,-4.9891,-0.0066,0.9912,0.02,124.5258,15.9757,43.7557,268.856
-1,-3959.0,75.34,-2.9718,-0.0133,0.9905,0.053373591549295774,273.0438,8.1216,21.6008,264.272
-1,-1363.875,84.4,-0.9364,-0.0228,0.9906,0.053373591549295774,400.3094,6.5045,25.3365,269.8910000000001
-1,-4027.25,67.9049092676604,1.1673,-0.0134,0.9909,0.053373591549295774,578.8157,7.9803,37.032,264.272
-1,-1363.875,80.84,0.6009,-0.0265,0.9909,0.053373591549295774,428.4771,6.3491,26.455,257.1109999999999
-1,-6375.125,63.93999999999998,2.6473,-0.0075,0.9867000000000001,0.053373591549295774,354.9032,7.9567,35.122,264.272
-1,-4005.25,80.67,0.5364,0.0148,0.9912,0.053373591549295774,212.7822,15.849,45.4115,257.1109999999999
-1,-3700.75,63.93999999999998,-2.5036,-0.0188,0.9914,0.053373591549295774,334.8725,8.3028,61.7391,264.272
-1,-2742.0,67.9049092676604,-0.6327,-0.0101,0.9867000000000001,0.053373591549295774,393.0304,12.0454,26.1328,264.272
-1,-4458.0,80.46,0.77,-0.0124,0.9907,0.053373591549295774,419.6025,8.1413,21.7391,257.1109999999999
-1,-4350.25,77.33,-3.1818,-0.0218,0.9911,0.053373591549295774,420.973,6.3383,46.5339,269.8910000000001
-1,-4259.0,78.86,-0.8436,-0.0005,0.9912,0.053373591549295774,267.0387,17.496899999999997,15.8103,264.272
-1,-3783.0,80.04,-2.2409,0.0089,0.9867000000000001,0.053373591549295774,345.3655,6.0188,27.4779,257.1109999999999
-1,-5336.0,63.93999999999998,2.2982,0.0049,0.9919,0.053373591549295774,71.8239,5.6501,55.7971,266.644
-1,-4158.5,80.26,-3.1255,-0.056650000000000006,0.9912,0.053373591549295774,912.5788,11.9997,20.9709,264.272
-1,-3586.25,80.66,-1.1727,-0.0125,0.9896,0.0515,332.5177,6.9595,64.8412,257.1109999999999
-1,-4097.75,63.93999999999998,1.2955,-0.0098,0.9888,0.053373591549295774,305.4029,17.496899999999997,22.2997,269.8910000000001
-1,-2386.0,79.86,-2.9727,-0.056650000000000006,0.9893,0.053373591549295774,269.6892,4.2791,44.3077,264.272
-1,-3821.25,79.86,4.3955,-0.0565,0.9897,0.053373591549295774,177.7196,17.496899999999997,29.4288,264.272
-1,-3616.25,80.66,-3.4964,-0.0179,0.9894,0.0353,325.9213,4.6756,51.1577,257.1109999999999
-1,-3534.5,78.79,-3.2155,-0.0142,0.9919,0.053373591549295774,367.2969,8.2225,20.7885,264.344
-1,-4411.75,79.86,2.0282,-0.0205,0.9906,0.053373591549295774,347.8729,5.1783,31.1688,257.1109999999999
-1,-3342.75,63.93999999999998,-3.6155,0.0022,0.9884,0.0,123.4841,7.4421,63.3557,264.272
-1,-4207.0,80.46,-4.1018,-0.0098,0.9912,0.053373591549295774,202.7862,7.0494,53.12,264.272
-1,-4106.25,63.93999999999998,0.1982,-0.0183,0.9916,0.053373591549295774,514.5555,7.2491,33.6207,264.272
-1,-4457.0,80.33,-5.9682,0.0006,0.991,0.0146,240.7784,8.3142,21.4286,257.1109999999999
-1,-6375.125,79.9,-1.4409,-0.0377,0.9916,0.0518,606.3263,8.7573,44.3051,269.8910000000001
-1,-3668.5,79.27,-2.6709,-0.0336,0.9912,0.0247,356.1342,9.362,45.3258,269.8910000000001
-1,-1363.875,77.44,0.0327,-0.0057,0.991,0.0159,444.8633,17.496899999999997,32.2981,259.566
-1,-4000.0,80.95,1.7018,-0.0197,0.9913,0.0233,274.2145,17.496899999999997,82.2346,266.612
-1,-3770.0,80.27,-3.3455,0.0123,0.9913,0.053373591549295774,349.786,7.8751,64.5503,264.272
-1,-4969.75,78.42,-2.4373,0.0009,0.9906,0.053373591549295774,448.3934,8.3471,30.205,257.1109999999999
-1,-4080.25,78.86,-6.0455,-0.0204,0.9892,0.053373591549295774,207.5982,6.5389,30.1733,264.272
-1,-3656.0,78.86,-3.2255,-0.0094,0.9911,0.053373591549295774,154.6113,10.8748,50.9417,257.1109999999999
-1,-3368.5,78.95,-9.1,-0.0163,0.9883,0.0136,227.1672,5.4492,66.2857,257.1109999999999
-1,-4154.0,82.21,2.2727,-0.0492,0.9893,0.03,280.5762,5.3063,31.3498,257.1109999999999
-1,-5091.0,63.93999999999998,-0.9536,-0.0124,0.9909,0.053373591549295774,286.0862,3.7185,37.4269,267.406
-1,-4294.5,80.04,-2.5027,0.0083,0.991,0.0269,199.4016,17.496899999999997,30.3935,264.272
-1,-2643.25,78.95,-3.8791,0.0167,0.9913,0.053373591549295774,562.6019,5.2559,41.3793,269.8910000000001
-1,-1363.875,63.93999999999998,-6.6409,-0.0236,0.9907,0.053373591549295774,328.9978,9.0164,22.4168,264.272
-1,-4707.25,75.34,-5.6945,-0.01,0.9912,0.053373591549295774,363.4642,9.0134,23.8683,264.272
-1,-4208.0,79.05,1.5927,-0.0079,0.9909,0.053373591549295774,129.9949,5.3543,95.3413,259.096
-1,-1739.5,80.26,-2.5345,0.0072,0.991,0.053373591549295774,436.6066,17.496899999999997,47.7495,257.1109999999999
-1,-3662.0,63.93999999999998,-0.5955,-0.0161,0.9913,0.053373591549295774,173.8294,5.1345,37.0766,264.272
-1,-3634.5,80.46,-4.7818,-0.0144,0.9893,0.0267,66.8256,8.5294,44.0529,264.272
-1,-1943.5,81.77,1.63,-0.0237,0.99,0.0,446.8612,8.1187,27.2228,264.272
-1,-3983.25,63.93999999999998,-0.4109,-0.0227,0.9894,0.053373591549295774,177.5866,5.6975,44.2831,269.8910000000001
-1,-3883.0,77.83,-2.9573,-0.0214,0.9867000000000001,0.053373591549295774,129.4176,11.3419,26.3104,262.066
-1,-3610.75,63.93999999999998,-0.2136,-0.0136,0.9887,0.053373591549295774,480.6201,5.8046,118.77044999999998,269.8910000000001
-1,-4222.25,63.93999999999998,-1.6045,-0.0159,0.991,0.053373591549295774,394.3366,7.2582,35.604,257.1109999999999
-1,-4287.75,63.93999999999998,-0.0236,-0.0237,0.9909,0.053373591549295774,366.9142,6.261,27.1055,257.1109999999999
-1,-3953.0,67.9049092676604,-0.0882,-0.0185,0.9911,0.053373591549295774,351.9577,6.57,18.6047,269.8910000000001
-1,-3780.5,79.9,-0.5973,-0.0112,0.9911,0.0156,486.1107,6.9124,25.2492,269.832
-1,-2298.75,80.84,-0.4682,0.017100000000000004,0.9892,0.053373591549295774,311.1435,4.5685,36.6667,257.1109999999999
-1,-3807.5,81.74,-4.7991,-0.0145,0.9915,0.053373591549295774,107.1152,13.7119,38.7097,264.272
-1,-3649.25,82.3,-0.0073,-0.0101,0.9914,0.053373591549295774,300.4623,17.496899999999997,51.9016,264.272
-1,-3567.0,80.84,-2.5436,-0.0258,0.9893,0.0302,379.3102,8.6655,45.8015,267.884
-1,-4611.5,80.95,3.9982,-0.0086,0.9912,0.0216,248.0349,17.496899999999997,59.0799,264.272
-1,-1363.875,80.2,-0.5745,-0.0047,0.9908,0.053373591549295774,352.8177,7.015,45.3998,269.8910000000001
-1,-3280.5,78.79,-9.4318,-0.0213,0.9907,0.053373591549295774,242.4313,6.343,37.149,269.8910000000001
-1,-3806.75,80.67,1.47,-0.0191,0.989,0.0138,349.3523,6.7668,33.3333,264.272
-1,-3926.75,63.93999999999998,3.1645,-0.0021,0.9894,0.053373591549295774,468.5968,9.0289,53.3333,257.1109999999999
-1,-3360.75,79.9,-0.8173,-0.0253,0.9911,0.053373591549295774,338.2232,10.8549,50.7937,257.1109999999999
-1,-4606.25,80.31,4.1655,-0.0118,0.9911,0.053373591549295774,339.3391,6.8304,39.96,264.272
-1,-4616.0,76.97,-4.15,-0.0216,0.9907,0.053373591549295774,133.898,7.7607,51.6129,262.8
-1,-3020.75,76.87,3.2173,-0.0089,0.991,0.053373591549295774,266.4324,17.496899999999997,44.3149,269.8910000000001
-1,-3562.25,78.42,-2.9355,-0.02,0.9888,0.0203,316.5402,9.4984,38.6473,257.1109999999999
-1,-6375.125,79.04,-4.4927,-0.016,0.9924,0.0162,110.0863,6.135,34.0852,264.272
-1,-2117.25,63.93999999999998,-0.2627,0.0039,0.9896,0.053373591549295774,132.5167,17.496899999999997,39.0033,257.312
-1,-3501.0,78.95,-4.8382,-0.0009,0.9896,0.0326,319.582,6.3074,26.1937,269.8910000000001
-1,-2560.5,63.93999999999998,-1.02,-0.0305,0.9893,0.053373591549295774,556.0746,8.0767,64.7727,264.272
-1,-4035.25,82.25,-0.5045,-0.022,0.9914,0.053373591549295774,219.9642,9.1836,28.0702,264.272
-1,-3468.5,80.01,-0.1545,-0.0088,0.9915,0.0219,337.2698,4.7191,21.3577,257.1109999999999
-1,-3929.3333,80.44,-1.6864,0.0054,0.9907,0.053373591549295774,160.74200000000002,10.1881,23.569000000000003,257.1109999999999
-1,-5422.75,79.9,1.6336,0.0027,0.9902,0.053373591549295774,278.215,6.067,55.76350843450479,269.8910000000001
-1,-2660.6667,80.46,-1.4973,-0.0203,0.9894,0.0496,227.61,16.9253,41.1429,269.8910000000001
-1,-3885.5,82.3,4.0809,-0.0162,0.9891,0.053373591549295774,425.531,17.496899999999997,31.7181,264.272
-1,-3028.5,81.44,2.8464,0.0108,0.9891,0.053373591549295774,310.1283,4.726,55.6818,264.272
-1,-5040.75,79.82,3.6536,-0.0101,0.9893,0.0302,241.4903,6.5582,36.8664,257.1109999999999
-1,-6375.125,78.7,-1.4355,-0.0104,0.9893,0.0,92.7613,7.3596,25.9542,264.272
-1,-3989.25,63.93999999999998,-0.7155,-0.0229,0.9891,0.0289,123.9634,7.3433,34.7032,266.126
-1,-2654.75,63.93999999999998,0.3209,-0.0238,0.9894,0.053373591549295774,122.1676,5.9952,58.2716,269.8910000000001
-1,-4439.5,80.67,-4.4109,-0.0272,0.9907,0.053373591549295774,267.6769,5.0668,34.6535,264.272
-1,-3297.25,79.86,-5.7473,-0.056650000000000006,0.9867000000000001,0.053373591549295774,336.12300000000005,4.1667,90.8475,264.272
-1,-3749.25,80.2,-0.0945,-0.0034,0.9904,0.053373591549295774,465.3818,4.6045,24.5315,269.8910000000001
-1,-3509.25,80.01,2.0909,-0.026,0.9891,0.0186,202.8224,4.696000000000001,19.5976,264.272
-1,-2766.0,81.32,-0.1464,-0.0212,0.9888,0.016,681.9025,5.6881,30.4118,257.1109999999999
-1,-3833.75,82.25,1.1473,-0.0263,0.9893,0.053373591549295774,657.4836,17.496899999999997,15.2493,265.16
-1,-3754.25,78.7,-1.9382,-0.0289,0.9896,0.0185,290.6195,5.9163,37.0291,264.272
-1,-3526.0,77.44,3.5436,-0.0273,0.9895,0.0,441.3958,12.7651,43.9407,257.1109999999999
-1,-3653.75,78.79,0.2073,-0.0163,0.9896,0.0,287.9379,4.5368,26.9171,269.8910000000001
-1,-6169.5,63.93999999999998,-0.1191,-0.0215,0.9891,0.053373591549295774,133.3679,6.0958,40.6647,257.1109999999999
-1,-3498.75,80.01,-1.8827,-0.0166,0.9889,0.0186,184.5217,17.496899999999997,27.758000000000003,269.8910000000001
-1,-3838.75,81.46,3.3882,-0.0049,0.9892,0.0265,445.1326,17.496899999999997,54.9865,264.272
-1,-4889.5,82.22,4.5382,-0.0147,0.99,0.0235,146.0853,5.5111,20.4255,264.272
-1,-4116.75,81.74,0.4982,-0.0201,0.9907,0.0228,432.5483,6.696000000000001,78.5597,263.932
-1,-2974.25,80.84,4.0736,-0.0164,0.9889,0.053373591549295774,326.8602,17.496899999999997,33.7812,257.1109999999999
-1,-4057.0,80.27,1.4427,0.0071,0.9895,0.0,325.0523,7.5864,28.3784,264.272
-1,-5026.75,81.92,1.0,-0.0057,0.989,0.0165,176.7673,6.468,31.0345,264.272
-1,-3643.0,81.32,-0.95,-0.0197,0.9893,0.11042077464788733,132.7589,6.5505,40.118,269.8910000000001
-1,-4054.0,78.95,-2.2364,-0.0303,0.9908,0.053373591549295774,278.6719,8.311,34.0587,262.6
-1,-6275.75,81.32,1.2236,-0.0323,0.9897,0.053373591549295774,390.7412,6.8935,30.2881,264.272
-1,-3612.25,81.4,1.3555,-0.0225,0.989,0.021,407.509,8.0252,20.4651,264.272
-1,-3834.0,80.43,0.59,-0.0227,0.9898,0.0178,175.0912,6.8805,23.3236,266.896
-1,-1951.6667,80.44,4.5355,-0.006,0.9893,0.053373591549295774,276.0755,4.618,70.8333,264.272
-1,-3319.0,76.44,-2.3364,-0.056650000000000006,0.9892,0.0209,377.0344,17.496899999999997,41.6961,257.1109999999999
-1,-4179.75,81.73,-10.4455,-0.009,0.9914,0.0139999999999999,237.5514,4.8529,36.2225,264.272
-1,-3261.0,79.94,0.4782,-0.0118,0.9912,0.0169,459.5309,7.2549,45.6641,264.272
-1,-3405.3333,76.87,1.4055,-0.0002,0.9897,0.0161,84.1467,17.496899999999997,41.5902,267.938
-1,-3307.75,63.93999999999998,-7.0082,-0.0158,0.9867000000000001,0.053373591549295774,176.3047,17.496899999999997,48.1416,264.272
-1,-3239.75,63.93999999999998,6.3491,-0.0112,0.9894,0.053373591549295774,390.1516,17.496899999999997,48.8095,269.8910000000001
-1,-3897.0,80.69,6.2755,0.0032,0.9898,0.0211,61.8028,17.496899999999997,37.0299,264.272
-1,-3845.5,78.17,5.6364,0.0152,0.9867000000000001,0.0391,439.5369,7.2097,35.1145,264.272
-1,-4424.5,67.9049092676604,-3.7791,-0.0222,0.9908,0.0,140.1404,11.8001,62.6444,257.1109999999999
-1,-2808.25,82.21,-1.9482,0.0135,0.989,0.053373591549295774,415.5266,6.3996,62.4434,264.272
-1,-3389.0,80.44,1.3282,-0.0112,0.9867000000000001,0.0691,166.3317,5.995,70.4663,264.272
-1,-3395.75,63.93999999999998,0.1536,-0.0311,0.9907,0.053373591549295774,191.0855,17.496899999999997,32.1285,257.1109999999999
-1,-6375.125,67.9049092676604,-1.3127,0.0084,0.9899,0.019,280.0702,4.5211,30.3233,257.1109999999999
-1,-5768.5,82.3,-1.86,-0.0105,0.9908,0.053373591549295774,435.0666,7.5323,52.7919,264.272
-1,-6375.125,80.44,3.4318,-0.0203,0.9889,0.0311,471.1737,6.2057,47.0588,269.8910000000001
-1,-2912.5,63.93999999999998,3.1764,0.017100000000000004,0.9897,0.0179,241.6159,4.504,43.9169,257.1109999999999
-1,-4279.5,63.93999999999998,-2.3591,-0.0302,0.9894,0.0173,263.9432,4.8793,33.2657,264.272
-1,-3935.75,63.93999999999998,2.3418,-0.0265,0.9893,0.053373591549295774,206.2917,5.7212,40.0,266.152
-1,-3724.75,78.95,-6.0255,-0.0083,0.9867000000000001,0.0219,251.8948,7.8346,63.1579,264.272
-1,-4439.5,63.93999999999998,0.1973,-0.0103,0.9893,0.053373591549295774,287.4652,17.496899999999997,68.3473,264.272
-1,-4591.25,77.68,2.0673,-0.0438,0.9915,0.053373591549295774,92.6715,14.9179,32.0,264.272
-1,-3719.75,80.44,2.9602414743589747,-0.0202,0.9888,0.053373591549295774,373.1848,9.63879679692505,104.8544,264.272
-1,-3561.75,81.4,0.2355,-0.0187,0.9901,0.053373591549295774,158.1463,6.3678,65.733,264.272
-1,-2125.75,77.68,-3.01,0.017100000000000004,0.9907,0.053373591549295774,653.9083,6.2083,47.2441,264.272
-1,-5701.75,81.4,1.28,-0.0157,0.989,0.0306,162.9734,5.7565,39.1505,257.1109999999999
-1,-4124.75,63.93999999999998,2.2009,-0.0378,0.9891,0.053373591549295774,108.917,17.496899999999997,31.8804,269.8910000000001
-1,-2556.25,80.39,-1.0982,-0.0326,0.989,0.053373591549295774,514.6782,6.6852,44.4444,264.272
-1,-6375.125,82.3,-2.0309,-0.0129,0.9917,0.053373591549295774,535.4767,7.9037,77.4704,257.1109999999999
-1,-3854.0,81.31,-6.6464,-0.0098,0.9889,0.053373591549295774,149.5958,17.496899999999997,42.2222,269.226
-1,-5817.75,63.93999999999998,-0.5455,0.017100000000000004,0.9903,0.053373591549295774,505.8876,5.9129,50.2857,269.8910000000001
-1,-4680.75,63.93999999999998,-7.1518,0.0141,0.9889,0.053373591549295774,326.9387,9.0638,52.7859,264.272
-1,-3687.5,81.32,-6.3845,-0.0129,0.9906,0.0407,212.7367,17.496899999999997,66.6667,264.272
-1,-3966.5,79.79,-0.1545,-0.0182,0.9886,0.0184,426.9445,14.2693,62.5,264.272
-1,-2530.5,79.61,-1.4327,-0.0496,0.9908,0.0658,397.7448,6.0473,41.3519,257.1109999999999
-1,-3664.0,80.46,-5.65,-0.0242,0.9867000000000001,0.0202,148.4408,8.8622,58.8957,257.1109999999999
-1,-3872.0,63.93999999999998,0.6573,-0.0251,0.9908,0.0212,312.8976,7.562,42.9161,269.8910000000001
-1,-3081.0,79.55,-1.9727,-0.056650000000000006,0.9867000000000001,0.053373591549295774,248.8981,16.9503,53.3333,264.272
-1,-3424.25,81.4,5.0691,-0.0249,0.9867000000000001,0.053373591549295774,624.302,17.496899999999997,43.9462,269.8910000000001
-1,-4225.0,63.93999999999998,-0.5127,-0.0218,0.9901,0.053373591549295774,445.3905,6.1367,35.7424,264.272
-1,-3926.5,78.93,4.1591,-0.0228,0.9893,0.0261,99.4698,17.496899999999997,55.0,264.272
-1,-3676.75,79.55,3.1373,-0.056650000000000006,0.9867000000000001,0.053373591549295774,341.8991,7.707000000000001,43.6578,264.272
-1,-4056.75,81.31,-5.4145,-0.056650000000000006,0.9886,0.053373591549295774,186.4287,5.5295,72.3099,264.272
-1,-3617.0,80.66,-0.6818,-0.0559999999999999,0.9891,0.053373591549295774,321.6473,3.7276,47.3755,257.1109999999999
-1,-4828.0,76.44,4.6891,-0.0156,0.9917,0.053373591549295774,334.0922,17.496899999999997,52.4964,265.8
-1,-1363.875,82.3,0.7736,-0.0165,0.9891,0.053373591549295774,231.23,4.3797,23.8914,269.8910000000001
-1,-3546.5,63.93999999999998,-0.7109,-0.0289999999999999,0.9915,0.015,515.7579,4.5868,44.0036,257.1109999999999
-1,-2705.0,67.9049092676604,3.1527,-0.056650000000000006,0.9894,0.053373591549295774,127.6506,3.7154,59.5041,264.272
-1,-3282.0,81.32,2.9602414743589747,-0.0192,0.9897,0.053373591549295774,369.6818,9.63879679692505,68.5714,269.8910000000001
-1,-4704.3333,82.25,-3.8864,-0.0192,0.9867000000000001,0.0246,361.1134,15.8846,28.614,264.272
-1,-4169.25,81.73,-6.8764,-0.0212,0.9894,0.053373591549295774,490.0928,5.9112,76.1221,269.8910000000001
-1,-3812.75,78.98,-0.3955,-0.0199,0.9918,0.053373591549295774,313.6435,7.115,50.9735,269.8910000000001
-1,-3779.0,81.56,0.5536,0.017100000000000004,0.9887,0.0206,425.5714,13.212,29.4551,267.228
-1,-4180.0,78.42,3.2573,-0.0221,0.9906,0.0251,283.2449,5.881,68.0089,257.1109999999999
-1,-3864.25,80.39,3.0718,-0.0299,0.9914,0.053373591549295774,396.4379,7.2736,34.6667,269.8910000000001
-1,-3742.0,63.93999999999998,4.9382,-0.0123,0.9914,0.053373591549295774,499.6015,8.0833,39.7094,269.8910000000001
-1,-3899.75,76.44,2.8727,-0.0097,0.9902,0.0183,121.4166,17.496899999999997,27.1311,258.188
-1,-5637.0,76.44,-0.63,-0.0321,0.9887,0.0317,346.7112,17.496899999999997,24.5077,264.272
-1,-3436.25,81.46,-1.4355,0.0031,0.9897,0.0139,126.524,8.127,26.0504,257.1109999999999
-1,-3302.0,79.7,3.7136,-0.056650000000000006,0.9896,0.053373591549295774,514.3399,16.6911,44.9649,264.272
-1,-3020.3333,76.44,1.04,-0.0075,0.9897,0.017,346.7324,6.218,36.8126,264.272
-1,-3549.5,63.93999999999998,-3.0909,-0.0074,0.9916,0.053373591549295774,273.078,6.417999999999999,81.3239,264.272
-1,-3590.25,77.34,-1.41,-0.044,0.9915,0.053373591549295774,500.1766,4.6088,45.5598,257.1109999999999
-1,-3209.0,81.76,-0.0182,-0.005,0.9891,0.0141,495.5115,17.496899999999997,49.9257,264.272
-1,-4039.25,77.34,2.9282,-0.056650000000000006,0.9867000000000001,0.053373591549295774,912.5788,5.1407,52.0231,269.8910000000001
-1,-4476.25,82.4,-3.5727,-0.056650000000000006,0.9913,0.053373591549295774,534.5294,5.5636,62.0061,269.8910000000001
-1,-3128.25,80.95,0.1627,-0.0135,0.9891,0.0233,507.3753,7.3686,35.2941,264.272
-1,-2884.25,77.34,1.7909,-0.0243,0.9893,0.053373591549295774,275.1016,6.9473,34.0645,269.8910000000001
-1,-6375.125,80.39,-2.4818,-0.056650000000000006,0.9895,0.053373591549295774,112.5877,5.627999999999999,49.2476,268.894
-1,-4483.5,63.93999999999998,0.67,-0.0194,0.9888,0.053373591549295774,738.2886,7.3406,60.5042,257.1109999999999
-1,-4770.5,63.93999999999998,1.7273,-0.019,0.9887,0.053373591549295774,90.5626,7.6575,21.8402,257.1109999999999
-1,-2220.5,80.46,1.8609,-0.0068,0.99,0.0219,411.3922,7.4918,61.8725,264.272
-1,-5356.75,63.93999999999998,2.5055,0.0166,0.9916,0.053373591549295774,306.0441,3.7936,29.6774,264.272
-1,-4586.5,80.27,1.9764,0.0045,0.9891,0.053373591549295774,278.0587,4.0832,40.0,269.8910000000001
-1,-3818.0,79.12,3.3064,-0.024,0.9918,0.053373591549295774,53.3979,7.0312,34.4725,264.272
-1,-3701.25,63.93999999999998,-2.1009,-0.0223,0.9897,0.053373591549295774,329.76,7.9628,77.0138,257.1109999999999
-1,-4919.5,80.92,0.7864,-0.0154,0.9893,0.053373591549295774,293.8314,5.5422,64.3815,269.8910000000001
-1,-5367.5,63.93999999999998,0.9573,0.017100000000000004,0.9914,0.053373591549295774,214.6152,17.496899999999997,63.4409,264.272
-1,-2083.25,79.55,0.2236,-0.053,0.9891,0.053373591549295774,372.0989,17.463,73.5202,257.1109999999999
-1,-1715.0,63.93999999999998,3.4845,-0.024,0.9904,0.053373591549295774,459.3331,8.7768,49.1835,264.272
-1,-1438.0,80.39,-0.1891,-0.056650000000000006,0.9915,0.053373591549295774,369.5983,5.4282,46.3636,269.8910000000001
-1,-4115.5,81.31,-5.55,-0.056650000000000006,0.989,0.053373591549295774,161.6684,7.4468,39.6166,264.272
-1,-4106.75,80.01,0.7955,-0.0103,0.9917,0.053373591549295774,335.2377,14.443,41.8605,264.272
-1,-4196.75,78.38,1.5036,-0.0255,0.9896,0.053373591549295774,320.5215,7.263,51.3291,264.272
